code,name_kanji,name_kana,name_kana_breakdown,name_kana_notes,name_romaji,prefecture_kanji,prefecture_kana,prefecture_kana_breakdown,prefecture_romaji,latitude,longitude
16641,標茶町,しべちゃちょう,"しべ,ちゃ,ちょう",,Shibecha Cho,北海道,ほっかいどう,"ほっ,かい,どう",Hokkaido,43.3,144.6
16659,弟子屈町,てしかがちょう,"て,し,かが,ちょう",,Teshikaga Cho,北海道,ほっかいどう,"ほっ,かい,どう",Hokkaido,43.48333333,144.45
16675,鶴居村,つるいむら,"つる,い,むら",,Tsurui Mura,北海道,ほっかいどう,"ほっ,かい,どう",Hokkaido,43.21666667,144.3166667
16683,白糠町,しらぬかちょう,"しら,ぬか,ちょう",,Shiranuka Cho,北海道,ほっかいどう,"ほっ,かい,どう",Hokkaido,42.95,144.0666667
16918,別海町,べつかいちょう,"べつ,かい,ちょう",,Betsukai Cho,北海道,ほっかいどう,"ほっ,かい,どう",Hokkaido,43.38333333,145.1166667
16926,中標津町,なかしべつちょう,"なか,しべ,つ,ちょう",,Nakashibetsu Cho,北海道,ほっかいどう,"ほっ,かい,どう",Hokkaido,43.55,144.9666667
16934,標津町,しべつちょう,"しべ,つ,ちょう",,Shibetsu Cho,北海道,ほっかいどう,"ほっ,かい,どう",Hokkaido,43.65,145.1166667
16942,羅臼町,らうすちょう,"ら,うす,ちょう",,Rausu Cho,北海道,ほっかいどう,"ほっ,かい,どう",Hokkaido,44.01666667,145.1833333
22012,青森市,あおもりし,"あお,もり,し",,Aomori Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.81666667,140.7333333
22021,弘前市,ひろさきし,"ひろ,さき,し",,Hirosaki Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.6,140.45
22039,八戸市,はちのへし,"はちの,へ,し","Hidden particle (の): はち,の,へ,し",Hachinohe Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.5,141.4833333
22047,黒石市,くろいしし,"くろ,いし,し",,Kuroishi Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.63333333,140.5833333
22055,五所川原市,ごしょがわらし,"ご,しょ,がわ,ら,し",,Goshogawara Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.8,140.4333333
22063,十和田市,とわだし,"と,わ,だ,し",,Towada Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.6,141.2
22071,三沢市,みさわし,"み,さわ,し",,Misawa Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.68333333,141.3666667
22080,むつ市,むつし,"むつ,し",,Mutsu Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,41.28333333,141.1833333
22098,つがる市,つがるし,"つがる,し",,Tsugaru Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.8,140.3666667
22101,平川市,ひらかわし,"ひら,かわ,し",,Hirakawa Shi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.58333333,140.55
23019,平内町,ひらないまち,"ひら,ない,まち",,Hiranai Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.91666667,140.95
23035,今別町,いまべつまち,"いま,べつ,まち",,Imabetsu Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,41.16666667,140.4666667
23043,蓬田村,よもぎたむら,"よもぎ,た,むら",,Yomogita Mura,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.96666667,140.65
23078,外ヶ浜町,そとがはままち,"そと,が,はま,まち",,Sotogahama Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,41.03333333,140.6166667
23213,鰺ヶ沢町,あじがさわまち,"あじ,が,さわ,まち",,Ajigasawa Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.779917,140.208667
23230,深浦町,ふかうらまち,"ふか,うら,まち",,Fukaura Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.63333333,139.9166667
23434,西目屋村,にしめやむら,"にし,め,や,むら",,Nishimeya Mura,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.56666667,140.2833333
23612,藤崎町,ふじさきまち,"ふじ,さき,まち",,Fujisaki Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.65,140.5
23621,大鰐町,おおわにまち,"おお,わに,まち",,Owani Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.51666667,140.5666667
23671,田舎館村,いなかだてむら,"いな,か,だて,むら",,Inakadate Mura,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.61666667,140.55
23817,板柳町,いたやなぎまち,"いた,やなぎ,まち",,Itayanagi Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.68333333,140.45
23841,鶴田町,つるたまち,"つる,た,まち",,Tsuruta Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.75,140.4166667
23876,中泊町,なかどまりまち,"なか,どまり,まち",,Nakadomari Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.95,140.4333333
24015,野辺地町,のへじまち,"の,へ,じ,まち",,Noheji Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.85,141.1166667
24023,七戸町,しちのへまち,"しちの,へ,まち","Hidden particle (の): しち,の,へ,まち",Shichinohe Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.73333333,141.15
24058,六戸町,ろくのへまち,"ろくの,へ,まち","Hidden particle (の): ろく,の,へ,まち",Rokunohe Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.6,141.3166667
24066,横浜町,よこはままち,"よこ,はま,まち",,Yokohama Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,41.08333333,141.2333333
24082,東北町,とうほくまち,"とう,ほく,まち",,Tohoku Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.71666667,141.25
24112,六ヶ所村,ろっかしょむら,"ろっ,か,しょ,むら",,Rokkasho Mura,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.96666667,141.3666667
24121,おいらせ町,おいらせちょう,"おいらせ,ちょう",,Oirase Cho,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.58333333,141.3833333
24236,大間町,おおままち,"おお,ま,まち",,Oma Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,41.51666667,140.9
24244,東通村,ひがしどおりむら,"ひがし,どおり,むら",,Higashidori Mura,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,41.26666667,141.3166667
24252,風間浦村,かざまうらむら,"かざ,ま,うら,むら",,Kazamaura Mura,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,41.48333333,140.9833333
24261,佐井村,さいむら,"さ,い,むら",,Sai Mura,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,41.41666667,140.85
24414,三戸町,さんのへまち,"さんの,へ,まち","Hidden particle (の): さん,の,へ,まち",Sannohe Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.36666667,141.25
24422,五戸町,ごのへまち,"ごの,へ,まち","Hidden particle (の): ご,の,へ,まち",Gonohe Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.51666667,141.3
24431,田子町,たっこまち,"たっ,こ,まち",,Takko Machi,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.33333333,141.15
24457,南部町,なんぶちょう,"なん,ぶ,ちょう",,Nanbu Cho,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.46666667,141.3666667
24465,階上町,はしかみちょう,"はし,かみ,ちょう",,Hashikami Cho,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.45,141.6166667
24503,新郷村,しんごうむら,"しん,ごう,むら",,Shingo Mura,青森県,あおもりけん,"あお,もり,けん",Aomori Ken,40.45,141.1666667
32018,盛岡市,もりおかし,"もり,おか,し",,Morioka Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.7,141.15
32026,宮古市,みやこし,"みや,こ,し",,Miyako Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.63333333,141.95
32034,大船渡市,おおふなとし,"おお,ふな,と,し",,Ofunato Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.06666667,141.7
32051,花巻市,はなまきし,"はな,まき,し",,Hanamaki Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.38333333,141.1166667
32069,北上市,きたかみし,"きた,かみ,し",,Kitakami Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.28333333,141.1
32077,久慈市,くじし,"く,じ,し",,Kuji Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,40.18333333,141.7666667
32085,遠野市,とおのし,"とお,の,し",,Tono Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.31666667,141.5333333
32093,一関市,いちのせきし,"いちの,せき,し","Hidden particle (の): いち,の,せき,し",Ichinoseki Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,38.93333333,141.1166667
32107,陸前高田市,りくぜんたかたし,"りく,ぜん,たか,た,し",,Rikuzentakata Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39,141.6166667
32115,釜石市,かまいしし,"かま,いし,し,",,Kamaishi Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.26666667,141.8833333
32131,二戸市,にのへし,"にの,へ,し","Hidden particle (の): に,の,へ,し",Ninohe Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,40.26666667,141.3
32140,八幡平市,はちまんたいし,"はち,まん,たい,し",,Hachimantai Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.91666667,141.0833333
32158,奥州市,おうしゅうし,"おう,しゅう,し",,Oshu Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.13333333,141.1333333
32166,滝沢市,たきざわし,"たき,ざわ,し",,Takizawa Shi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.73333333,141.0666667
33014,雫石町,しずくいしちょう,"しずく,いし,ちょう",,Shizukuishi Cho,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.68333333,140.9666667
33022,葛巻町,くずまきまち,"くず,まき,まち",,Kuzumaki Machi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,40.03333333,141.4333333
33031,岩手町,いわてまち,"いわ,て,まち",,Iwate Machi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.96666667,141.2
33219,紫波町,しわちょう,"し,わ,ちょう",,Shiwa Cho,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.55,141.1666667
33227,矢巾町,やはばちょう,"や,はば,ちょう",,Yahaba Cho,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.6,141.1333333
33669,西和賀町,にしわがまち,"にし,わ,が,まち",,Nishiwaga Machi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.31666667,140.7666667
33812,金ケ崎町,かねがさきちょう,"かね,が,さき,ちょう",,Kanegasaki Cho,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.18333333,141.1
34029,平泉町,ひらいずみちょう,"ひら,いずみ,ちょう",,Hiraizumi Cho,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,38.98333333,141.1
34410,住田町,すみたちょう,"すみ,た,ちょう",,Sumita Cho,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.13333333,141.5666667
34614,大槌町,おおつちちょう,"おお,つち,ちょう",,Otsuchi Cho,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.35,141.9
34827,山田町,やまだまち,"やま,だ,まち",,Yamada Machi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.46666667,141.9333333
34835,岩泉町,いわいずみちょう,"いわ,いずみ,ちょう",,Iwaizumi Cho,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.83333333,141.7833333
34843,田野畑村,たのはたむら,"た,の,はた,むら",,Tanohata Mura,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,39.91666667,141.8833333
34851,普代村,ふだいむら,"ふ,だい,むら",,Fudai Mura,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,40,141.8833333
35017,軽米町,かるまいまち,"かる,まい,まち",,Karumai Machi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,40.31666667,141.45
35033,野田村,のだむら,"の,だ,むら",,Noda Mura,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,40.1,141.8166667
35068,九戸村,くのへむら,"くの,へ,むら","Hidden particle (の): く,の,へ,むら",Kunohe Mura,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,40.2,141.4166667
35076,洋野町,ひろのちょう,"ひろ,の,ちょう",,Hirono Cho,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,40.4,141.7166667
35246,一戸町,いちのへまち,"いちの,へ,まち","Hidden particle (の): いち,の,へ,まち",Ichinohe Machi,岩手県,いわてけん,"いわ,て,けん",Iwate Ken,40.2,141.2833333
41009,仙台市,せんだいし,"せん,だい,し",,Sendai Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.26666667,140.8666667
42021,石巻市,いしのまきし,"いしの,まき,し","Hidden particle (の): いし,の,まき,し",Ishinomaki Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.41666667,141.3
42030,塩竈市,しおがまし,"しお,がま,し",,Shiogama Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.3,141.0166667
42056,気仙沼市,けせんぬまし,"け,せん,ぬま,し",,Kesennuma Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.9,141.5666667
42064,白石市,しろいしし,"しろ,いし,し",,Shiroishi Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38,140.6166667
42072,名取市,なとりし,"な,とり,し",,Natori Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.16666667,140.8833333
42081,角田市,かくだし,"かく,だ,し",,Kakuda Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,37.96666667,140.7666667
42099,多賀城市,たがじょうし,"た,が,じょう,し",,Tagajo Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.28333333,141
42111,岩沼市,いわぬまし,"いわ,ぬま,し",,Iwanuma Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.1,140.8666667
42129,登米市,とめし,"と,め,し",,Tome Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.68333333,141.1833333
42137,栗原市,くりはらし,"くり,はら,し",,Kurihara Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.71666667,141.0166667
42145,東松島市,ひがしまつしまし,"ひがし,まつ,しま,し",,Higashimatsushima Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.41666667,141.2
42153,大崎市,おおさきし,"おお,さき,し",,Osaki Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.56666667,140.95
42161,富谷市,とみやし,"とみ,や,し",,Tomiya Shi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.38333333,140.8833333
43010,蔵王町,ざおうまち,"ざ,おう,まち",,Zao Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.08333333,140.65
43028,七ヶ宿町,しちかしゅくまち,"しち,か,しゅく,まち",,Shichikashuku Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,37.992972,140.441583
43214,大河原町,おおがわらまち,"おお,がわ,ら,まち",,Ogawara Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.03333333,140.7166667
43222,村田町,むらたまち,"むら,た,まち",,Murata Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.11666667,140.7166667
43231,柴田町,しばたまち,"しば,た,まち",,Shibata Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.05,140.75
43249,川崎町,かわさきまち,"かわ,さき,まち",,Kawasaki Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.16666667,140.6333333
43419,丸森町,まるもりまち,"まる,もり,まち",,Marumori Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,37.9,140.75
43613,亘理町,わたりちょう,"わた,り,ちょう",,Watari Cho,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.03333333,140.85
43621,山元町,やまもとちょう,"やま,もと,ちょう",,Yamamoto Cho,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,37.95,140.8666667
44016,松島町,まつしままち,"まつ,しま,まち",,Matsushima Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.36666667,141.0666667
44041,七ヶ浜町,しちがはままち,"しち,が,はま,まち",,Shichigahama Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.304528,141.059139
44067,利府町,りふちょう,"り,ふ,ちょう",,Rifu Cho,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.31666667,140.9666667
44211,大和町,たいわちょう,"たい,わ,ちょう",,Taiwa Cho,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.43333333,140.8833333
44229,大郷町,おおさとちょう,"おお,さと,ちょう",,Osato Cho,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.41666667,141
44245,大衡村,おおひらむら,"おお,ひら,むら",,Ohira Mura,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.46666667,140.8666667
44440,色麻町,しかまちょう,"しか,ま,ちょう",,Shikama Cho,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.53333333,140.85
44458,加美町,かみまち,"か,み,まち",,Kami Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.56666667,140.85
45012,涌谷町,わくやちょう,"わく,や,ちょう",,Wakuya Cho,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.53333333,141.1166667
45055,美里町,みさとまち,"み,さと,まち",,Misato Machi,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.53333333,141.05
45811,女川町,おながわちょう,"おな,がわ,ちょう",,Onagawa Cho,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.43333333,141.4333333
46060,南三陸町,みなみさんりくちょう,"みなみ,さん,りく,ちょう",,Minamisanriku Cho,宮城県,みやぎけん,"みや,ぎ,けん",Miyagi Ken,38.66666667,141.4333333
